Doc_ID,DSI_Title,Submission File Name,Student Name,Genre of Movie,Review Type (pos or neg),Movie Title,Text
146,AEK_Doc6_LegallyBlonde,AEK_Doc6_LegallyBlonde,AEK,Comedy,Negative,Legally Blonde,"""Legally Blonde,"" a hefty handful of funny jokes notwithstanding, lacks a pleasing shapeliness. But you can't say the same thing about its star, Reese Witherspoon: Her sophisticated-pixie brilliance practically makes the movie, and her easy, confident, curvaceous carriage doesn't hurt, either -- she's the thinking guy's cupcake, maybe because her mind is just as supple as her curves. When, as Beverly Hills-bred sorority girl Elle Woods, she shows up for her first day at Harvard Law School in a trim-fitting ensemble of pink pearlized leather, the only appropriate response is a heart-shaped sigh. If it's possible to play the essence of a perfume cloud -- an '80s classic like Yves St. Laurent's ""Opium,"" let's say -- Witherspoon does it in ""Legally Blonde."" When we first meet Reese's blond glamour-cutie Elle Woods it's the end of her senior year in college, and she's eagerly awaiting the ring and marriage proposal that she's sure her handsome, dull boyfriend Warner (Matthew Davis) is about to deliver. He doesn't come through: He's on his way to law school, and he's hoping for a career in politics. ""If I'm going to be a senator, I need to marry a Jackie, not a Marilyn,"" he explains matter-of-factly, delivering the line more to Elle's plunging neckline than to her face. First heartbroken, then determined, Elle decides that the best way to get Warner back is to get into law school herself. She has a 4.0 grade point average -- so what if it's in fashion merchandising? She puts on a sequined bikini for her admissions video, and somehow the old codgers at Harvard decide she might just be a complementary addition to their hallowed halls. When she arrives on campus, though, she realizes that no one takes her seriously because of the way she looks, least of all the haughty brunet prep Vivian Kensington (played by the marvelous Selma Blair), who, much to Elle's horror, has stolen Warner away over the summer. That means war: Elle sets out to prove her snooty classmates wrong and get her boyfriend back. The opening scenes of ""Legally Blonde"" (directed by Robert Luketic, making his feature debut) vibrate with a bubble-gum pink glow, and their cartoonishness is exhilarating. We see Elle in her sorority house, surrounded by a gaggle of giggling sisters, getting ready for her big date with Warner: None of these women are exactly rocket scientists, but Luketic doesn't hurl cheap jokes at them so much as bounce gags off them with a gentle ping. When it comes to humor, Luketic has a nice touch. He knows how to frame individual jokes so they're like little jewels. There's one particularly brilliant one-liner delivered by the always-funny Jennifer Coolidge (perhaps best remembered as Stiffler's mom in ""American Pie"") as Paulette, a friend the depressed Elle makes at a beauty parlor far outside the tweedy, upper-crusty confines of Harvard Square. I won't give it away here, but Coolidge delivers the joke with such offhanded insouciance that it seems to take a"
147,AEK_Doc7_LegallyBlonde,AEK_Doc7_LegallyBlonde,AEK,Comedy,Negative,Legally Blonde,"On July 13, 2001, MGM brought a breezy comedy to moviegoers nationwide, Legally Blonde. The film went on to gross more than $140 million globally and spawn a sequel. The Hollywood Reporter's original review is below: The good news is that there aren't nearly as many dumb-blonde jokes in Legally Blonde as one might expect. The bad news is there aren't too many jokes period. In another era, this film would have been called ""Tammy Goes to Law School,"" and the role of Elle Woods, well-played here by Reese Witherspoon, would certainly have gone to Debbie Reynolds or Sandra Dee. For this is a mild, somewhat sugary romantic comedy about a young woman with a perky personality who chases the man of her dreams to Harvard Law School only to discover she prefers the law to her knucklehead ex-boyfriend. Predictable, cutesy and surprisingly short on genuine humor, Legally Blonde gets by thanks to the magnetic presence of Witherspoon. The MGM pic should open well, but whether this Blonde has the shapely legs to sustain a long theatrical run in the heat of summer is doubtful. The film could have a modest success in video and cable markets. The perfunctory, implausible setup has Elle, a postfeminist girl with only marriage on her mind after graduation from a Los Angeles university, jilted by longtime beau Warner Harrington III (Matthew Davis). Determined to get elected to the U.S. Senate by age 30, this rich kid on his way to Harvard Law School can't afford the burden of a blond airhead for a wife. Only Elle, while blond, is no airhead. The movie swiftly establishes her as a smart woman but one whose priorities place clothing and nail and hair design far above, say, education or world events. (When a classmate claims to have spent the last two years in Bosnia, Elle remarks that that would explain her hairdo.) Against all logic, Elle immediately gets accepted into Harvard Law School, too - boy, that was easy. This sets up a cultural clash as Elle's signature pink - worn by her and her Chihuahua, Moonie - fails to jibe with the navy-blue blazer world of law school. Clothing certainly means everything in this movie as the filmmakers display a strong bias for blue-collar duds and exuberant flash over upper-class sartorial conservatism. Eager to get the movie out of classrooms and libraries, the second half plunges into an absurd storyline that has these first-year law students ditch their books to help a professor defend a woman charged with murder. Young Australian filmmaker Robert Luketic, directing his first feature and perhaps a little out of his depth, plays much of the comedy too broadly. But this undoubtedly springs from desperation as Karen McCullah Lutz and Kirsten Smith's screenplay lacks any real humor. In Sandra Dee's time, Hollywood could portray innocence with a charming straightforwardness. Nowadays, the strain shows. Unwilling to give their heroine the bad habits and social faux pas of the titular character in Bridget Jones's"
148,AEK_Doc8_LegallyBlonde,AEK_Doc8_LegallyBlonde,AEK,Comedy,Negative,Legally Blonde,"One of the early morals that kids learn is ""Don't judge a book by its cover."" I can't attest to who first said that or whether it was ever really intended for discussing the selection of novels and other literary works by their covers or illustrated jackets. Of course, it's obviously intended as a bit of friendly and wise advice about not passing judgment on someone by their looks alone, especially in regards to certain stereotypical physical attributes. Although all types of people are subject to such typing - such as those of diminutive stature - women with fair or flaxen locks - favorably and negatively referred to as ""blondes"" - are often the recipients of most such treatment. We've heard that ""Gentlemen Prefer Blondes"" and that ""blondes have more fun,"" but at the same time there's the connotation of bubbly and/or ditzy airheads, not to mention all of the ""dumb blonde"" jokes that are repeatedly passed on by both kids and adults. Considering much of Hollywood's view and treatment of women in films in general over the decades, it's not surprising that such stereotypes have been and continue to be perpetuated by various movies that use such characters as attractive set dressings and/or as fodder for such humor. Thus, it's always fun and often refreshing to see movies or characters that turn such stereotypes on their head, but don't do so in a political or preachy fashion. ""Legally Blonde"" is one such film featuring one such character, although the fair-haired protagonist in it both plays with and against such typing. If you can imagine Alicia Silverstone's high school character in ""Clueless"" graduating and attending law school only to find herself faced with certain plot elements lifted from ""My Cousin Vinny"" and any other ""small time, unorthodox lawyer saves the day via their innate knowledge"" films, then you pretty have this extremely lightweight but generally amusing and cute film. As directed by Robert Luketic (who's making his feature film debut) and written by screenwriters Karen McCullah Lutz and Kirsten Smith - the latter of whom are obviously hoping to have lighting strike twice after their well received and witty debut effort, ""10 Things I Hate About You"" - the film starts off with a fun bang. The bubbly and vivacious protagonist - who's led a charmed and privileged existence so far - finds her life turned upside down when her boyfriend dumps her, not because she's ugly or he's found someone else, but because in his eyes she's too much of a stereotypical blonde who could ruin his political future. She's naturally devastated and thus has the necessary motivation to try to win him back and later prove him wrong about his stereotypical beliefs about women who look and act like her. While that premise opens the floodgates of comedic potential and eventual, humorous comeuppance, as she must prove she's not a dumb blonde to succeed in both endeavors, the filmmakers don't mine the material as thoroughly or deeply as"
149,AEK_Doc9_LegallyBlonde,AEK_Doc9_LegallyBlonde,AEK,Comedy,Negative,Legally Blonde,"Legally Blonde fits into the niche occupied by motion pictures like Clueless, Dick, and Romy and Michelle's High School Reunion - that is to say, films in which an airhead heroine captures our affection and overcomes her vacuous disability to triumph. However, while Legally Blonde boasts its share of cute moments, the production has at least one significant problem - the plot. Director Robert Luketic's feature debut is handicapped by a lame, predictable storyline that calls attention to itself too often. Admittedly, in all but the best comedies, plot is usually not a strong suit, but the filmmakers of Legally Blonde make the mistake of believing the audience will care about the way things progress, which is not likely to happen. Without question, Reese Witherspoon carries the film. The actress, who has basically grown up in front of the camera, has previously shown a strong grasp of both comedy and drama, and this is the most effective satirical performance she has given since Election. Witherspoon's character, Elle Woods, is on screen for a majority of the running time, and it's worth noting that the movie wouldn't have been as watchable with a less capable actress in the lead role. It takes a talented performer to make a dumb character likeable (as opposed to irritating). When Legally Blonde opens, Elle has just finished a highly successful four years at college, where she majored in fashion, was president of the Delta Nu sorority, and appeared in a Ricky Martin music video. Now, as she prepares to enter real life, she is expecting a proposal from her boyfriend, Warner Huntington III (Matthew Davis). What she gets, instead, is the kiss-off. Warner is headed for Harvard Law School, and doesn't want to be encumbered by a California girl. He intends to be a U.S. Senator by the age of 30, and, for that to happen, he needs the ""right kind"" of wife, and she's not Elle. Undeterred, our heroine decides to follow Warner to law school, and, after preparing an unorthodox admission essay and doing surprisingly well on the LSATs, she is accepted. Once at Harvard, she sets out not only to win Warner back from his new, snooty girlfriend, Vivian (Selma Blair), but to prove that she can become a lawyer. Legally Blonde combines three plot staples: the triumph over adversity, the romantic comedy, and the courtroom comedy. The resulting uneven confection is sporadically affable, but the movie suffers because it never attempts to push the envelope or challenge its boundaries. The production targets teenagers (girls more than boys) who are content to watch a motion picture with a few laughs and a happy ending. For every sly or barbed comment, there are a dozen missed opportunities. Legally Blonde wants so desperately to be liked by everyone (even lawyers, whom it jokingly calls ""people who are boring, ugly, and serious"") that it takes pains to neuter its insults. For much of the first two-thirds, Legally Blonde remains within the realm of mild satire"
150,AEK_Doc10_LegallyBlonde,AEK_Doc10_LegallyBlonde,AEK,Comedy,Negative,Legally Blonde,"Elle Wood (Reese Witherspoon, ""Election"") is blonde, beautiful and about to graduate from her junior fashion retailing college. She's also preparing to receive an heirloom engagement ring from her East Coast boyfriend Warner (Matthew Davis, ""Pearl Harbor""). She's shaken to her core when she discovers that instead, he's breaking up with her, as she's just not 'serious' enough for a future senator. Elle's mettle is up, so she gets a Copolla to direct a video essay and gets accepted to Warner's school. Harvard Law has never seen the likes of Elle Wood, but they turn out to be a surprisingly compatible combination in ""Legally Blonde."" ""Legally Blonde"" is essentially ""Private Benjamin"" goes to law school, with liberal dashes of ""Clueless"" thrown in. Although Reese Witherspoon has charm to spare, first time feature director Robert Luketic, armed with an adapted screenplay by Karen McCullah Lutz and Kirsten Smith (""10 Things I Hate About You""), serves up a film that lacks focus. Elle, with her California couture, pink pumps and color-coordinated chihuahua Bruiser, is out to dispel the dumb blonde stereotype without toning down her wardrobe. But she receives a double shock her first day at school, which is a lot tougher than she had expected (surrounded by black lap tops, Elle brings out a heart-shaped notepad and pink feather pen). She's ejected from her class by preppie Vivian Kensington (Selma Blair, ""Cruel Intentions"") and then discovers that Vivian's wearing Warner's family rock. An emergency manicure at the Beauty Oasis, where she meets pathetic Paulette (Jennifer Coolidge, ""Best in Show""), gives her a boost, though, and she decides to stick it out. After some advice from third year student Emmet (Luke Wilson, ""Charlie's Angels""), Elle counters Warner's thoughts on the parental rights of sperm donors by comparing masturbation to reckless abandonment and captures the attention of Professor Callahan (Victor Garber, ""Titanic""). Soon she, along with Warner and Vivian, are interning on a murder case. It's here that ""Legally Blonde"" begins to go seriously astray. The young fitness wife of a wealthy older man accused of murdering him turns out to be an alumnus of Elle's California college. The creaky plot mechanics don't hold a lot of laughs and take the focus away from Elle's plan to win back Warner. The romantic possibilities of pairing Elle and Emmett aren't explored and Vivian's scheme to show up Elle at a party is a visual joke done months ago in ""Bridget Jones's Diary."" Still, Reese Witherspoon shines as the perky, pampered blonde, injecting the film with so much good will it's hard to dislike it. Moonie the chihuahua is a great find as Bruiser, a natural extension of Elle Woods' persona. No one else in the cast, with the exception of Brooke Taylor as tough as nails Professor Stromwell and Oz Perkins as Dorky David, really offers much. Raquel Welch has a flamboyant cameo as the murder victim's first wife. Production design by Melissa Stewart (""To Die For"") and costume design by Sophie de Rakoff"
151,CLF_Doc1_LostCity,CLF_Doc1_LostCity,CLF,Comedy,Positive,Lost City,"You know studio movies are in a rut when, amid endless Spider-Bat sequels, you find yourself longing for the likes of such escapist 1980s offerings as ""Romancing the Stone"" and ""King Solomon's Mines."" I can't be the only one who's been craving a good old-fashioned treasure hunt, where the leads throw sparks and the ladies' makeup never smudges, no matter how close to the volcano they get. After a long stretch without such a big-screen Hollywood adventure movie (at least, not one without ties to a video game or theme park ride), ""The Lost City"" makes for welcome counter-programming. The story was producer Seth Gordon's idea, but credit siblings Adam and Aaron Nee (who tested the waters with their Mark Twain-inspired ""Band of Robbers"") for sprucing up the formula, while Sandra Bullock and Channing Tatum supply the chemistry. Bullock plays brainy romance novelist Loretta Sage, who's lost her inspiration since the death of her husband, an archaeologist who might have been onto something. Her once-scorching potboilers barely simmer these days, and she's seriously thinking of killing off Dash, the long-haired, Fabio-looking Lothario who graces the covers of all her books. She can hardly stand Alan (Tatum), the dum-dum male model who embodies Dash, dismissing him as a mouth-breathing ""body wash commercial."" But Alan's a hit with the ladies at book-signing events, and lucky for her, he sorta-kinda likes Loretta - enough to go traipsing halfway across the Atlantic after she's kidnapped by a wealthy weirdo named Abigail Fairfax (Daniel Radcliffe). A billionaire with an insecurity complex, Fairfax is convinced that Loretta knows the location of the Crown of Fire, a long-lost diamond headdress described in her latest book, and he flies her to a remote tropical island to help him find it. Maybe then Daddy will love him. Alan, who isn't the brightest, has the wisdom to enlist an old acquaintance, lethal ex-Navy SEAL Jack Trainer (Brad Pitt), who typically works solo. But Alan insists on tagging along, and together these two dreamy dudes follow the signal from Loretta's watch to the middle of the Atlantic, where Abigail has located the ""Lost City of D."" To Alan's chagrin, Loretta seems a lot more interested in Jack once she's rescued, although the adventure's only just begun. (Pitt, who provides the kind of scene-stealing cameo Tatum did in last summer's ""Free Guy,"" doesn't stick around for long.) Free from captivity but still stuck on the island, Loretta realizes that maybe she could figure out where the Crown of Fire is hidden. Pursued by Abigail's henchmen, she and Alan make their way through the jungle, navigating nearly all the usual pitfalls of the genre - minus bone-in-the-nose natives. ""The Lost City"" evokes movies that can seem outrageously insensitive when revisited today, while avoiding the most wince-inducing cliches. One reason I've been craving a fresh ""Romancing the Stone""-like movie is that I happened to revisit the original during the early days of COVID and winced at the overtly racist stereotypes (not to mention the"
152,CLF_Doc2_LostCity,CLF_Doc2_LostCity,CLF,Comedy,Positive,Lost City,"The Lost City stars Sandra Bullock (Loretta Sage) and Channing Tatum (Alan) as a romance novel author and her cover model. Already sounds hilarious doesn't it? The movie starts out with a book tour that certainly has its fun moments, but the real adventure comes when Daniel Radcliffe's Abigail Fairfax kidnaps Loretta to hunt down a priceless artifact. Why would a novelist have the skills to help him? Because of course she used to go on expeditions with her late husband, and even translated some writings inside her romance novels, which feature exotic adventures. Much like all romantic comedies, The Lost City is quite predictable - however, it is a really fun ride from start to finish. This rom-com is unique in that it also includes a lot of great action scenes. Brad Pitt plays Jack Trainer who is hired to rescue Loretta alongside Alan, and while he isn't in the film for a particularly long time, he certainly gives a great impression. He is no virgin when it comes to action scenes, and his rescue scene is one of the best in the film. The CGI might not be perfect, but the explosions are pretty cool. One of the biggest issues with this movie is that the trailers show the best parts. This causes the majority of the rest of the comedy and action to fall a bit flat. For those who did not get to see this in theaters and had to wait until the at home release, That said, I can see how this would be a much better experience with a large audience in a movie theater, on the big screen. The Lost City is a feel good, romantic comedy, and comedies are always better with a group of people to laugh at it with. This isn't to say the movie isn't funny, because it is. It just seems like the majority of the best scenes were shown in the marketing for the movie. This makes The Lost City all that more predictable. Tatum and Bullock are fantastic together though, which took me a bit by surprise. Some of the best moments are when just these two are on screen. Thanks to the incredible acting chops they both have, their relationship is very believable. It feels earned as the story goes on, which all too often these relationships don't. Even though these two are fantastic, they aren't the actor who steals the show. It is Radcliffe's Abigail that is the stand out. It is very obvious that he is having the absolute time of his life in the role, which makes him a really fun villain. His temper tantrums are hilarious, and you can't help but feel bad for him every once in a while. He also has some of the best lines in the entire movie (listen up when Tatum is on the roof of a vehicle... trust me). Overall this movie is a whole lot of fun. It is cute, silly, and packed with"
153,CLF_Doc3_LostCity,CLF_Doc3_LostCity,CLF,Comedy,Positive,Lost City,"There is a group of films that fit within the 'romantic-comedy' genre that I think you may have watched before. This is where two people not in a couple are dropped into a life-or-death situation and must learn how to get along with each other or more by the time the film has finished. They can be good like Romancing the Stone and My Fellow Americans, and well, they can be not so good. Today, we are looking at a film that hits all the main points of this world and manages to shine due to a cast committed to the chaos. So to set the scene, Loretta Sage (Sandra Bullock) is a prevalent romance author. However, she has been stuck with writer's block since her archaeologist husband passed away. She put together a new book for her agent Beth Hatten (Da'Vine Joy Randolph), but her heart was not in it, and even less so in the book tour that she had to go on to promote it. Sensing this, Beth asks the popular model Alan Caprison (Channing Tatum), who has been the cover model for all of Loretta's books, to come along to boost attendance at the events. That also goes poorly, but as Lorretta is leaving, she is kidnapped by reclusive billionaire Abigail Fairfax (Daniel Radcliffe). For you see, as an undergrad, Loretta was an expert in a small Indigenous people's group in the Atlantic and incorporated that work into her novel. Abigail is after a lost treasure from those people, and Loretta might be the only one who can help him. To be honest, I didn't know what to expect when I walked in to watch this film. Many films that have dabbled in this area recently, like Uncharted, had left me feeling disappointed, but there was a strong cast behind this work. What I got was a surprisingly fun watch from start to finish. Indeed, it was nice to just laugh for a couple of hours in a fun romp through the jungle. However, I must say that the flagrant destruction of cheese was distressing. The reason this film works as well as it does is in that cast. Everybody knows what type of film they are in and plays to that angle. This decision gives the film a levity that makes every moment a delight. Sandra Bullock just owns every moment she is in. She always lands her mark from the fish-out-of-water moments to the romp-through-the-forest moments. Channing Tatum plays into a fictionalised persona of what many people think he is. This only works because Channing is clearly in on the joke, so he can make it work no matter the extreme. Indeed, one of the film's best parts was the chemistry between the two leads. Supporting we have Daniel Radcliffe and Da'Vine Joy Randolph, who make every scene better by being there. Indeed, even though this is a pretty standard narrative, the cast makes it shine. If I had one thing, I wish they"
154,CLF_Doc4_LostCity,CLF_Doc4_LostCity,CLF,Comedy,Positive,Lost City,"Midway through the tomb-raiding, car-crashing, butt-baring shenanigans of ""The Lost City,"" Channing Tatum pauses to remind Sandra Bullock not to judge a book by its cover. It's an apt cliche: She plays Loretta Sage, the author of a series of popular romance novels; he's Alan, the stud whose ripped chest and Fabio wig have helped sell her paperbacks to millions of happy readers. To Loretta, Alan is an incompetent himbo with delusions of grandeur and certainly the last fool she'd want to be stuck with on a wild and crazy jungle adventure. But like a lot of Tatum characters (see the ""Magic Mike"" and ""21 Jump Street"" movies - seriously), he turns out to be smarter, deeper and more genuinely heroic than she expects. So sure, don't judge a book by its cover. I should note, however, that I may have committed an equivalent offense when I opted to check out ""The Lost City"": The poster made it look kind of fun, and lo and behold, it is. It helps that the pairing of Bullock and Tatum - now that sounds like a law firm I'd hire, or at least a hoity-toity restaurant I'd eat at - is as delightful as you'd expect from two actors of such goofy charm and combustible energy. It also helps that the directors, Aaron and Adam Nee (""Band of Robbers""), have tailored this unapologetically derivative vehicle to their stars' easygoing chemistry, taking what might have been a strained, clanging excuse for a mainstream action-comedy and investing it with, if not big belly laughs, then at least a refreshing sweetness of spirit. This may sound like a strange thing to say about a movie in which the male lead gets spattered with human viscera and attacked by blood-sucking leeches (though not, thankfully, in the same scene). But I'm getting ahead of the plot, which is a pleasant mix of the familiar, the preposterous and the familiarly preposterous. Along with their co-writers, Oren Uziel and Dana Fox, the brothers Nee have rearranged the sturdy bones of ""Romancing the Stone,"" Robert Zemeckis' 1984 adventure starring Michael Douglas and Kathleen Turner. Once again a pulp novelist finds herself lost in a distant jungle thanks to some treasure-hungry ne'er-do-wells, and once again a not-entirely-trustworthy man comes to her ostensible rescue. This variation on the formula has fewer crocodiles and more explosions; it also has a bonus extended cameo by Brad Pitt, briefly and amusingly sending up his own guy's-guy nonchalance. The two lead roles have also been deftly customized, both to reflect a more 21st-century gender dynamic and to accommodate the yin-yang mix of Bullock's smarts and Tatum's sensitivity. Loretta may be a popular writer, but she also despises her work and most of her readers; she's a serious-minded archaeologist by trade (so, sniff, was her late husband) with a specialty in dead languages. This (sort of) explains why she's suddenly kidnapped, mid-book tour, by Alistair Fairfax (a very good Daniel Radcliffe), a wealthy media baron with a Murdoch-scion"
155,CLF_Doc5_LostCity,CLF_Doc5_LostCity,CLF,Comedy,Positive,Lost City,"After the death of her husband, the last thing smartypants archaeologist-turned-paperback-romance-author Loretta Sage (Sandra Bullock) wants to do is leave her house, let alone go on a book tour at the behest of her caring but pushy publisher/publicist Beth (Da'Vine Joy Randolph) and painfully millennial social media manager Allison (Patti Harrison, a star). Being a trouper, Loretta suits up into her uncomfortable glittery purple jumpsuit (it's on loan) and begrudgingly puts on a fake smile onstage next to Alan (Channing Tatum), the well-meaning but dimwitted (and yes, hot) himbo cover model who portrays the hunky leading man of Loretta's books, Dash McMahon. As if leaving her house in the first place weren't bad enough, Loretta is mysteriously kidnapped by Abigail Fairfax (Daniel Radcliffe), the psychotic child of a billionaire media mogul locked in a Succession-like feud with his more successful siblings. Somehow, it gets even more twisted: Abigail is hellbent on discovering the ""Crown of Fire"" in the middle of a remote Atlantic island, and believes Loretta is the only one who can decipher the treasure map. Secretly in love with her, Alan hops on a plane and enlists the help of Jack Trainer (Brad Pitt) to rescue Loretta from Abigail's monied clutches, deep within the jungle. While the explosive, action-packed sequences are a lot of fun, and an essential element of the adventure genre, what sets The Lost City apart from recent, more tired blockbuster adventure/comedy fare (looking at you, Uncharted) is the humorously human moments that lead to a genuine connection between Loretta, Alan and the audience. Instead of falling back on the kind of semi-ironic ""so, that happened"" style of fourth-wall-breaking writing, directors and co-writers Adam and Aaron Nee take familiar adventure/rom-com cornerstones and repurpose them to find previously undiscovered gems through these personal moments. They are certainly aware of the tropes being toyed with here-dumb guy/smart lady romance, the frame story of Loretta's novels, the treasure-hunting villian-but they approach these tropes with a freshness that gets the audience invested in its characters. The choice to play Alan as a loveable dummy with a surprising amount of tender insight is much more interesting than the usual emotionally repressed macho action hero, or a sarcastic know-it-all rolling his eyes and winking at the audience. Not only is it funny watching Alan fumble his way through the jungle, it's also endearing when he reveals himself to be more than what Loretta sees on the surface. What Alan lacks in street smarts, he makes up for in emotional intelligence and a gentle spirit; Tatum isn't afraid to play that for laughs, either. ""Don't judge a book by its cover model,"" he tells Loretta by the fire. This adage also applies to audience perceptions of the film overall: Don't be too quick to turn your nose up at The Lost City because of its blockbuster gloss and trite trailer, for so many treasures await beneath the surface. One of The Lost City's greatest strengths is its lack of previous IP to"
156,CLF_Doc6_LostCity,CLF_Doc6_LostCity,CLF,Comedy,Negative,Lost City,"Am not sure what director brothers Adam Nee, and Aaron Nee had in mind when they first started making ""The Lost City."" To me, it felt like it started off as a prank, where one of them might have suggested an idea of roping in Brad Pitt for a super-cool cameo as a sexy, undercover guy named Jack Trainer in what would essentially be an unofficial remake of Robert Zemeckis' gleefully pulpy but wholly watchable action-adventure ""Romancing the Stone."" Then, they might have decided to cast the super-dashing Channing Tatum to play out an extension of his dumbfoolery from the Jump Street movies, and Sandra Bullock as well, Sandra Bullock from all her 90s movies. The result would make a fairly entertaining movie that would glide along on their chemistry alone. However, what we do get here is an over-stretched, unfunny, and terribly written film that doesn't know if it wants to be a treasure hunt adventure, a reworking of the damsel in distress trope, a moving-on from a grief tale, or a rom-com that ends with a kiss. Anyway, Bullock stars as Loretta, a reclusive novelist who writes these pulpy treasure hunting adventures that are less treasure hunting and more of a sexually charged romance between Angela and Dash (the main characters from her book). We meet her first in the midst of her frustration as she dodges her agent Beth's (Da'Vine Joy Randolph) calls to finish the final chapter of her new book. We get to know that it has been 5 years since her husband passed away, and instead of moving on, she has decided to limit her interactions. This is why, a book tour that involves interacting with people in a body-hugging-sparkly-jump-suit-dress, has to be the last place she wants to be. However, when there, we also meet Dash (basically Channing Tatum's Alan donning fake blond hair), who apparently has a thing for her, but is unable to connect because of a sort of intellectual shield that Loretta has built around her. Alan, who considers himself dumb is unable to traverse around that. But, before things could get sex-cringe, Loretta is kidnapped by some hoodlums who apparently work for Abigail Fairfax (Daniel Radcliffe). Please note that this character makes sure to tell us that this is a gender-neutral name and that you are not allowed to make fun of it (Me: It's 2022, and no one is making fun of it anymore). Anyway, Abigail tries to reason with Loretta about a piece of key information in her book that might help him find some sort of hidden treasure, but Loretta, who has left reading cryptic messages since her husband died, is reluctant and uptight. So, our baddy decides to drug her (note that this character likes cheese for no reason whatsoever) and fly her to the middle of the Atlantic. Parallelly, Loretta's assistant, her newly appointed social media manager (Patti Harrison in a completely wasted role), and Alan decide to take things into their hands without"
157,CLF_Doc7_LostCity,CLF_Doc7_LostCity,CLF,Comedy,Negative,Lost City,"what more could one ask for in 2022-with the film industry in such precarious turmoil, with so much adventure put on hold while spiral bands of disease sweep across the globe-than a big Hollywood spectacular in which two movie stars go to a far flung locale for a dangerous, sexy escapade? That is the great promise of The Lost City (in theaters March 25), which features Sandra Bullock as a frustrated, but successful, romance novelist and Channing Tatum as the dreamboat who has posed for all of her steamy book covers. What a gas! The Lost City has a funny shape to it. On the one hand, its programmatic setup-familiar to fans of Romancing the Stone or (to a lesser extent) Raiders of the Lost Ark-feels easy, like it's built on fast rails. Yet in that assumption of ease lies a difficulty. An airy star vehicle like this takes a lot of work, but shouldn't look like it does. Unfortunately, The Lost City (directed by Adam and Aaron Nee) seems exhausted by its task from the outset. Bullock plays Loretta, who is struggling to finish the latest book in her hot-and-throbbing romance-adventure series, gloomy from the loss of her husband and sour about the state of her work. She's an intellect who should be off making great discoveries with her archeologist husband, not stuck pandering to the middling American masses. Bullock is good at such prickly discomfort, but a little of it goes a long way. In The Lost City, though, she's asked to maintain that dyspepsia for nearly the entire run of the film. It's a single, relentlessly repeated note that weighs down a film that should bounce, not trudge. (At least Bullock's high aptitude for physical comedy is put to good, if too brief, use.) Perhaps the calculation was that Tatum, as dopey Alan, would add the goofiness and levity necessary to offset Bullock's peevishness. He tries to do that, and he and Bullock's chemistry does sometimes sparkle and fizz enough to keep the movie afloat. But we've also seen this shtick from Tatum perhaps too many times before: the hunk who's actually a guileless sweetheart, a dork in himbo packaging. His decency is so immediately telegraphed in the film that there's no room for the happy surprise of a character turn. What could rescue, or at least brighten up, these uninspired performances is a remotely engaging story. But The Lost City flounders in that arena as well. The gist is that something Loretta wrote in her newest novel accidentally syncs up with an I.R.L. search for a lost bauble of old, rumored to be buried somewhere on a remote island in the Atlantic. (I think its closest real-world analog would be a distant Canary Island.) Daniel Radcliffe gamely plays the jilted son of a Murdoch-esque media empire who has become obsessed with finding this object of myth. So obsessed, in fact, that he's willing to kidnap Loretta to help in his search. Alan goes bumbling after Loretta"
